epoch;custom_accuracy;loss;val_custom_accuracy;val_loss
0;0.6693399548530579;0.21515311300754547;0.7502773404121399;0.1516379714012146
1;0.7532840967178345;0.1330595761537552;0.7554647326469421;0.12698526680469513
2;0.7652770280838013;0.12463676184415817;0.7765643000602722;0.12210733443498611
3;0.8014888763427734;0.11785218864679337;0.8258672952651978;0.113235242664814
4;0.8487896919250488;0.10676109045743942;0.8643725514411926;0.10084106773138046
5;0.8768256902694702;0.09455545246601105;0.8823636770248413;0.08956443518400192
6;0.8842726945877075;0.08544730395078659;0.885922372341156;0.08258876949548721
7;0.8890196681022644;0.0796699970960617;0.8914223909378052;0.07769650220870972
8;0.8956537246704102;0.075027696788311;0.898485541343689;0.0732639878988266
9;0.9036015868186951;0.07041431963443756;0.9069766998291016;0.0684385821223259
10;0.9130106568336487;0.06523263454437256;0.9167967438697815;0.06296317279338837
11;0.9225117564201355;0.059789061546325684;0.9259093999862671;0.057600442320108414
12;0.9307028651237488;0.05469099432229996;0.9333100318908691;0.05282633751630783
13;0.9371959567070007;0.05021938309073448;0.9388052225112915;0.04872480407357216
14;0.9420572519302368;0.04647822678089142;0.9429291486740112;0.045360956341028214
15;0.9460522532463074;0.04337577521800995;0.9466562271118164;0.04250219464302063
16;0.9498475193977356;0.04062838479876518;0.9504239559173584;0.039864152669906616
17;0.9537848234176636;0.03806715086102486;0.9542544484138489;0.037424225360155106
18;0.9576002359390259;0.035712115466594696;0.9580022096633911;0.035198505967855453
19;0.9611841440200806;0.03355918452143669;0.9615011811256409;0.03312893211841583
20;0.9645801186561584;0.03154297545552254;0.9646865725517273;0.03120267018675804
21;0.9675858020782471;0.029703661799430847;0.9674148559570312;0.02947944775223732
22;0.9701636433601379;0.028037505224347115;0.969788134098053;0.027895251289010048
23;0.9724869132041931;0.026483755558729172;0.9719393253326416;0.026407605037093163
24;0.9745524525642395;0.025058750063180923;0.9738383889198303;0.025064168497920036
25;0.9763444066047668;0.02376849204301834;0.9755221605300903;0.023832790553569794
26;0.9779032468795776;0.02259010449051857;0.9770134091377258;0.022716712206602097
27;0.979299783706665;0.02151530794799328;0.9783187508583069;0.021696269512176514
28;0.9805322289466858;0.02053156867623329;0.9794860482215881;0.020763885229825974
29;0.9816493391990662;0.01962422765791416;0.9805278778076172;0.019899465143680573
30;0.9826250076293945;0.018783994019031525;0.981453537940979;0.019096925854682922
31;0.9835176467895508;0.018008658662438393;0.9822665452957153;0.018361808732151985
32;0.9843059182167053;0.01729513704776764;0.9830037951469421;0.017683548852801323
33;0.9850085973739624;0.016637369990348816;0.9836089611053467;0.01706203632056713
34;0.9856266975402832;0.01602938212454319;0.9842058420181274;0.01648082211613655
35;0.9862044453620911;0.015465290285646915;0.9847389459609985;0.01594291813671589
36;0.9867244362831116;0.014941235072910786;0.985226035118103;0.015440844930708408
37;0.9871975183486938;0.014448153786361217;0.9856772422790527;0.014972486533224583
38;0.9876359105110168;0.013986445032060146;0.9861084818840027;0.014533880166709423
39;0.988052248954773;0.01355194952338934;0.9864938855171204;0.014120538718998432
40;0.9884356260299683;0.013141367584466934;0.9868460893630981;0.01372603140771389
41;0.9887892007827759;0.012754748575389385;0.9871864318847656;0.01335454173386097
42;0.9891197681427002;0.012390951626002789;0.9875031113624573;0.013006512075662613
43;0.9894219040870667;0.012050745077431202;0.9878004193305969;0.01267941016703844
44;0.989699125289917;0.011731746606528759;0.9880627393722534;0.012373149394989014
45;0.989952027797699;0.011431150138378143;0.9883049726486206;0.012083740904927254
46;0.9901890754699707;0.011147340759634972;0.9885135293006897;0.011811469681560993
47;0.990408718585968;0.010882217437028885;0.9887065291404724;0.011560515500605106
48;0.990604817867279;0.010633343830704689;0.9888904690742493;0.011325530707836151
49;0.9907932877540588;0.010399924591183662;0.9890710711479187;0.011106885969638824
50;0.9909549355506897;0.010178724303841591;0.9892339706420898;0.01090245321393013
51;0.991129994392395;0.009970025159418583;0.9893819093704224;0.010708708316087723
52;0.9912947416305542;0.009771665558218956;0.9895219802856445;0.01052404660731554
53;0.991439938545227;0.009584048762917519;0.9896612167358398;0.010347663424909115
54;0.9915725588798523;0.009406398981809616;0.9897756576538086;0.010183925740420818
55;0.9917084574699402;0.009236854501068592;0.9898908734321594;0.010029559955000877
56;0.9918398261070251;0.009074993431568146;0.9899985790252686;0.009880319237709045
57;0.9919633865356445;0.008919881656765938;0.9901018142700195;0.009737205691635609
58;0.9920897483825684;0.008772526867687702;0.9901976585388184;0.009601534344255924
59;0.9922071695327759;0.008631755597889423;0.9902881383895874;0.009473415091633797
60;0.9923109412193298;0.008496876806020737;0.9903731942176819;0.009349829517304897
61;0.9924159646034241;0.008367665112018585;0.9904587268829346;0.009231365285813808
62;0.9925343990325928;0.00824348721653223;0.9905313849449158;0.009120188653469086
63;0.9926324486732483;0.008124226704239845;0.9905911684036255;0.009015570394694805
64;0.9927275776863098;0.00800908450037241;0.99066561460495;0.008915022015571594
65;0.9928186535835266;0.007898664101958275;0.9907401204109192;0.008819648995995522
66;0.9929084777832031;0.00779164070263505;0.9908010363578796;0.008724942803382874
67;0.9930006861686707;0.007688266225159168;0.9908565282821655;0.008639647625386715
68;0.9930900931358337;0.007588906213641167;0.9909061193466187;0.008558737114071846
69;0.9931707382202148;0.007492484990507364;0.9909535050392151;0.008480156771838665
70;0.9932454228401184;0.007398948539048433;0.9910010695457458;0.008403993211686611
71;0.9933210015296936;0.00730856554582715;0.9910459518432617;0.008327913470566273
72;0.9933912754058838;0.007220141123980284;0.9910881519317627;0.008256113156676292
73;0.9934687614440918;0.007134128827601671;0.9911381602287292;0.008182440884411335
74;0.9935424327850342;0.007049768231809139;0.9911980628967285;0.008105598390102386
75;0.9936102628707886;0.006967623718082905;0.9912534952163696;0.00803105067461729
76;0.9936805963516235;0.0068872831761837006;0.9913188815116882;0.007957528345286846
77;0.9937573671340942;0.0068097845651209354;0.9913784861564636;0.007886335253715515
78;0.9938216805458069;0.006734396796673536;0.9914326667785645;0.007816800847649574
79;0.9938915371894836;0.006661445368081331;0.9915057420730591;0.007747496012598276
80;0.9939507842063904;0.006590461358428001;0.9915557503700256;0.007682472001761198
81;0.9940176606178284;0.006521992385387421;0.9916055798530579;0.007620645686984062
