epoch;custom_accuracy;loss;val_custom_accuracy;val_loss
0;0.4999130368232727;0.2501135766506195;0.5000026226043701;0.25000154972076416
1;0.5007295608520508;0.2500017285346985;0.5000053644180298;0.2500016689300537
2;0.5010702013969421;0.2500002980232239;0.5000835657119751;0.2500019669532776
3;0.5013418197631836;0.24999819695949554;0.49987614154815674;0.25000444054603577
4;0.50163733959198;0.24999627470970154;0.4999848008155823;0.25000259280204773
5;0.5019327402114868;0.24999448657035828;0.5000192523002625;0.2500061094760895
6;0.5023062229156494;0.249992236495018;0.5000374913215637;0.2500095069408417
7;0.5026400089263916;0.24998892843723297;0.5000468492507935;0.2500077486038208
8;0.5027807354927063;0.24998673796653748;0.5001166462898254;0.25000664591789246
9;0.502989649772644;0.24998486042022705;0.5000616908073425;0.2500089704990387
10;0.5032047033309937;0.24998188018798828;0.5001298189163208;0.2500072419643402
11;0.5034687519073486;0.24997884035110474;0.5001227855682373;0.2500094473361969
12;0.5036470293998718;0.24997597932815552;0.5000345706939697;0.2500084340572357
13;0.503984808921814;0.24997179210186005;0.4999726116657257;0.25001412630081177
14;0.5041163563728333;0.2499687224626541;0.5000285506248474;0.2500116229057312
15;0.5044516324996948;0.24996396899223328;0.5000536441802979;0.25001728534698486
16;0.5047868490219116;0.24995861947536469;0.5000722408294678;0.25001558661460876
17;0.504896879196167;0.24995508790016174;0.5000653266906738;0.2500176727771759
18;0.5051937699317932;0.24995091557502747;0.50007164478302;0.25001734495162964
19;0.5052280426025391;0.24994750320911407;0.4999348521232605;0.2500169277191162
20;0.5055097937583923;0.24994288384914398;0.4999978542327881;0.25001779198646545
21;0.5057522654533386;0.2499372363090515;0.5000661611557007;0.250022292137146
22;0.5060268640518188;0.24993008375167847;0.499994695186615;0.25001639127731323
23;0.5062857866287231;0.24992403388023376;0.5001154541969299;0.2500182092189789
24;0.5064484477043152;0.24991972744464874;0.5000094771385193;0.25002044439315796
25;0.5065835118293762;0.24991537630558014;0.49984151124954224;0.2500249445438385
26;0.5068630576133728;0.24990738928318024;0.500151515007019;0.2500218451023102
27;0.5070590972900391;0.24990330636501312;0.5000078082084656;0.2500280439853668
28;0.5072071552276611;0.24989798665046692;0.49992623925209045;0.2500261068344116
29;0.5073603391647339;0.24989372491836548;0.49995869398117065;0.2500239908695221
30;0.5075269341468811;0.24988918006420135;0.499932199716568;0.2500258982181549
31;0.5076387524604797;0.24988295137882233;0.4999920427799225;0.2500267028808594
32;0.5079305768013;0.2498752623796463;0.4998154640197754;0.2500309944152832
33;0.5081616044044495;0.24986937642097473;0.4999551475048065;0.25002315640449524
34;0.5082043409347534;0.24986597895622253;0.5000501275062561;0.25002357363700867
35;0.5083135962486267;0.24985863268375397;0.4999862611293793;0.2500266134738922
36;0.5085206031799316;0.24985060095787048;0.5000160336494446;0.25002971291542053
37;0.5085309743881226;0.24985060095787048;0.5000967979431152;0.2500317096710205
38;0.5087576508522034;0.24984276294708252;0.499992698431015;0.2500286400318146
39;0.5089734792709351;0.2498365193605423;0.4999735951423645;0.2500309944152832
40;0.5091190934181213;0.24983149766921997;0.4999944269657135;0.2500307559967041
41;0.5092095732688904;0.24982813000679016;0.5000209212303162;0.25002986192703247
42;0.5092126131057739;0.24982409179210663;0.5001259446144104;0.25003373622894287
43;0.5093699097633362;0.2498193085193634;0.500092625617981;0.250034362077713
44;0.509383499622345;0.24981732666492462;0.5001354217529297;0.2500307261943817
45;0.5096421241760254;0.24980834126472473;0.5001232028007507;0.25002774596214294
46;0.5096333026885986;0.24980656802654266;0.5000625252723694;0.2500340938568115
47;0.5098612308502197;0.2497972548007965;0.5000565648078918;0.25003230571746826
48;0.5098755359649658;0.24979567527770996;0.5000741481781006;0.2500319182872772
49;0.5100304484367371;0.24979093670845032;0.5000820755958557;0.25003406405448914
50;0.50998854637146;0.24978846311569214;0.5001362562179565;0.25003138184547424
51;0.5101109147071838;0.24978457391262054;0.5001387000083923;0.2500346601009369
52;0.5100918412208557;0.24978218972682953;0.5000813007354736;0.2500331699848175
53;0.5103639364242554;0.2497749775648117;0.5000824928283691;0.25003528594970703
54;0.5104038119316101;0.24976955354213715;0.49994540214538574;0.25003382563591003
55;0.5103801488876343;0.24976681172847748;0.5000653266906738;0.25003477931022644
56;0.5104634165763855;0.24976517260074615;0.500015139579773;0.25003671646118164
57;0.5106210112571716;0.24975986778736115;0.49996376037597656;0.2500370442867279
58;0.5104739665985107;0.24976004660129547;0.4999971389770508;0.2500341236591339
59;0.5105863809585571;0.24975508451461792;0.4999692738056183;0.25003302097320557
60;0.5107412338256836;0.24974854290485382;0.5000219941139221;0.25003567337989807
61;0.510721743106842;0.24974839389324188;0.49995532631874084;0.25003477931022644
62;0.5107043981552124;0.24974773824214935;0.500016987323761;0.25003546476364136
63;0.5108810663223267;0.2497403621673584;0.500013530254364;0.2500358819961548
64;0.5108948349952698;0.2497391551733017;0.5000061392784119;0.2500343918800354
65;0.5109612345695496;0.24973642826080322;0.49996522068977356;0.2500362992286682
66;0.510940432548523;0.24973444640636444;0.5000604391098022;0.2500338852405548
67;0.5110549330711365;0.2497289776802063;0.5000061392784119;0.25003501772880554
68;0.5110447406768799;0.24972817301750183;0.4999372959136963;0.25003480911254883
69;0.5109513401985168;0.24972808361053467;0.499972403049469;0.2500351071357727
70;0.5111140012741089;0.24972020089626312;0.49987927079200745;0.2500337064266205
71;0.5110365748405457;0.24972227215766907;0.49997228384017944;0.25003331899642944
72;0.5111894607543945;0.24971705675125122;0.5000746846199036;0.2500329613685608
73;0.5112325549125671;0.24971333146095276;0.5000209808349609;0.25003427267074585
74;0.5111854076385498;0.2497117817401886;0.5000346899032593;0.25003188848495483
75;0.5112327933311462;0.24971109628677368;0.5000802278518677;0.2500341236591339
76;0.5113274455070496;0.24970558285713196;0.49999114871025085;0.250032901763916
77;0.5113012790679932;0.2497054636478424;0.4999885559082031;0.250033438205719
78;0.5113489627838135;0.24970181286334991;0.5000371336936951;0.25003400444984436
79;0.511376142501831;0.2496994137763977;0.49998897314071655;0.2500348687171936
80;0.5113558173179626;0.24969804286956787;0.50001460313797;0.2500340938568115
81;0.5113869905471802;0.24969448149204254;0.500039279460907;0.25003331899642944
82;0.5115401744842529;0.24969065189361572;0.5000811219215393;0.2500345706939697
83;0.5114939212799072;0.2496909201145172;0.500003457069397;0.25003328919410706
84;0.5115384459495544;0.24968688189983368;0.5000935792922974;0.25003230571746826
85;0.5115925669670105;0.2496849149465561;0.5000149011611938;0.2500348687171936
86;0.5115945935249329;0.24968156218528748;0.5001646876335144;0.25003328919410706
87;0.5116044878959656;0.24967995285987854;0.5001567602157593;0.25003567337989807
88;0.5115848779678345;0.24968044459819794;0.5000278353691101;0.2500341534614563
89;0.5116321444511414;0.24967515468597412;0.5000708103179932;0.25003325939178467
90;0.5116329193115234;0.2496737688779831;0.5000070929527283;0.250034898519516
91;0.5116957426071167;0.2496696263551712;0.5000464916229248;0.2500326335430145
92;0.5115885734558105;0.24967049062252045;0.49995654821395874;0.25003424286842346
93;0.5116311311721802;0.24966873228549957;0.5000665783882141;0.25003325939178467
94;0.5116993188858032;0.24966593086719513;0.499955952167511;0.2500332295894623
95;0.511616587638855;0.24966895580291748;0.4998432695865631;0.25003570318222046
96;0.5117275714874268;0.2496616095304489;0.49997198581695557;0.25003358721733093
97;0.5116426348686218;0.24966420233249664;0.4999798834323883;0.2500329315662384
