epoch;custom_accuracy;custom_loss;loss;val_custom_accuracy;val_custom_loss;val_loss
0;0.5942142605781555;25.970285415649414;0.22421403229236603;0.7069088220596313;18.75783920288086;0.17775042355060577
1;0.738189697265625;16.75588607788086;0.15040069818496704;0.751166582107544;15.925359725952148;0.1342933475971222
2;0.7522501945495605;15.856045722961426;0.12998270988464355;0.7522662281990051;15.854964256286621;0.127793088555336
3;0.7531208395957947;15.800210952758789;0.12699364125728607;0.7530689835548401;15.80353832244873;0.12654422223567963
4;0.7538251280784607;15.755169868469238;0.12632112205028534;0.7538752555847168;15.752013206481934;0.1262069195508957
5;0.7545858025550842;15.706525802612305;0.12610603868961334;0.7541873455047607;15.732015609741211;0.1260986179113388
6;0.7555035948753357;15.647704124450684;0.1259690821170807;0.7555338144302368;15.645828247070312;0.12585949897766113
7;0.756627082824707;15.575919151306152;0.12574858963489532;0.7561025619506836;15.60944652557373;0.12582434713840485
8;0.7576625943183899;15.509650230407715;0.1256350874900818;0.757416307926178;15.525360107421875;0.125569686293602
9;0.7586791515350342;15.444552421569824;0.1254524439573288;0.7582363486289978;15.472868919372559;0.12550093233585358
10;0.759568452835083;15.387603759765625;0.12536799907684326;0.7588616609573364;15.43282413482666;0.12543830275535583
11;0.7604137063026428;15.333560943603516;0.1252932995557785;0.7594693303108215;15.393970489501953;0.12539996206760406
12;0.7610517144203186;15.292726516723633;0.12523220479488373;0.7596726417541504;15.3809175491333;0.12536853551864624
13;0.7616238594055176;15.256112098693848;0.12517637014389038;0.7603273987770081;15.339035987854004;0.12532305717468262
14;0.7621427774429321;15.2228364944458;0.12512777745723724;0.7604808211326599;15.329232215881348;0.12533047795295715
15;0.7626447677612305;15.19067668914795;0.12508003413677216;0.7610138058662415;15.295125007629395;0.12525604665279388
16;0.7631176710128784;15.160459518432617;0.12503433227539062;0.7614598870277405;15.266538619995117;0.12524528801441193
17;0.7635222673416138;15.13454532623291;0.12499716132879257;0.7617388963699341;15.248666763305664;0.12521430850028992
