epoch;custom_accuracy;loss;val_custom_accuracy;val_loss
0;0.7473026514053345;0.13348977267742157;0.7509009838104248;0.1256341189146042
1;0.7559922933578491;0.1251058578491211;0.7623038291931152;0.12435822933912277
2;0.771895170211792;0.12313276529312134;0.7767112255096436;0.12205434590578079
3;0.7847035527229309;0.1206715852022171;0.7906166315078735;0.11920329183340073
4;0.7990317940711975;0.1173495426774025;0.8041407465934753;0.11565739661455154
5;0.8119648098945618;0.11362477391958237;0.818293035030365;0.11163554340600967
6;0.8275830149650574;0.10890920460224152;0.8352246284484863;0.1062435656785965
7;0.8455057144165039;0.10258280485868454;0.853662371635437;0.09907236695289612
8;0.8666576743125916;0.09435742348432541;0.8769434094429016;0.08993985503911972
9;0.8915591835975647;0.08417531102895737;0.9056007266044617;0.0785905048251152
10;0.9195946455001831;0.07213140279054642;0.9315764307975769;0.0660274550318718
11;0.9430333971977234;0.059774819761514664;0.9533714652061462;0.05372318625450134
12;0.9629471302032471;0.0477558970451355;0.970784068107605;0.042238280177116394
13;0.9771118760108948;0.037254802882671356;0.9821731448173523;0.03274046629667282
14;0.9868459105491638;0.028513530269265175;0.9900266528129578;0.024793969467282295
15;0.992775559425354;0.02138957381248474;0.9946786165237427;0.01842391863465309
16;0.9959861636161804;0.015851570293307304;0.9967991709709167;0.01365893054753542
17;0.9972864389419556;0.011822625994682312;0.9976770877838135;0.010242599062621593
18;0.9978564977645874;0.008883820846676826;0.998055100440979;0.007730507757514715
19;0.998188853263855;0.0067366561852395535;0.9982895851135254;0.005928950384259224
20;0.9983927607536316;0.005228037945926189;0.9985225796699524;0.004610117990523577
21;0.9985250234603882;0.004132369998842478;0.9985320568084717;0.003736262209713459
22;0.9986414909362793;0.003335706191137433;0.9986606240272522;0.003041457384824753
23;0.9986545443534851;0.0028086616657674313;0.9986612796783447;0.0026072547771036625
24;0.9986547231674194;0.0024449352640658617;0.998661458492279;0.0022983334492892027
25;0.9986590147018433;0.002172569278627634;0.9987298846244812;0.0020249017979949713
26;0.9987711310386658;0.001915397820994258;0.9987854957580566;0.0018153077689930797
27;0.9987770318984985;0.0017454399494454265;0.9987857341766357;0.0016757248668000102
28;0.9987772107124329;0.0016265104059129953;0.9987857341766357;0.0015732728643342853
