epoch;custom_accuracy;custom_loss;loss;val_custom_accuracy;val_custom_loss;val_loss
0;0.7715582251548767;14.620285987854004;0.12407079339027405;0.8024799227714539;12.641290664672852;0.11705248802900314
1;0.8519728779792786;9.473790168762207;0.10029962658882141;0.9175882339477539;5.2743821144104;0.07407058030366898
2;0.9661067724227905;2.1691603660583496;0.044396694749593735;0.9922159910202026;0.49818798899650574;0.021583398804068565
3;0.9969298839569092;0.1965285688638687;0.011286666616797447;0.998380184173584;0.10367400199174881;0.00523924408480525
4;0.9986340999603271;0.08741486072540283;0.0032367475796490908;0.9986586570739746;0.085849329829216;0.0021746805869042873
5;0.9986642599105835;0.08553057163953781;0.0018110866658389568;0.9987803101539612;0.07808999717235565;0.001482766238041222
6;0.998939573764801;0.0678962841629982;0.001226465916261077;0.9990209937095642;0.06264399737119675;0.0010700144339352846
7;0.9990244507789612;0.062444284558296204;0.0010329787619411945;0.9990209937095642;0.06264399737119675;0.0010126593988388777
8;0.9990244507789612;0.062444284558296204;0.0009979989845305681;0.9990209937095642;0.06264399737119675;0.000992756336927414
9;0.9990244507789612;0.062444284558296204;0.000985222402960062;0.9990209937095642;0.06264399737119675;0.000985081191174686
10;0.9990244507789612;0.062444284558296204;0.000980169395916164;0.9990209937095642;0.06264399737119675;0.0009819456608965993
11;0.9990244507789612;0.062444284558296204;0.0009780563414096832;0.9990209937095642;0.06264399737119675;0.0009805831359699368
12;0.9990244507789612;0.062444284558296204;0.0009771048789843917;0.9990209937095642;0.06264399737119675;0.0009799400577321649
13;0.9990244507789612;0.062444284558296204;0.00097663642372936;0.9990209937095642;0.06264399737119675;0.0009796060621738434
14;0.9990244507789612;0.062444284558296204;0.0009763725684024394;0.9990209937095642;0.06264399737119675;0.0009794178185984492
15;0.9990244507789612;0.062444284558296204;0.0009762257686816156;0.9990209937095642;0.06264399737119675;0.0009792970959097147
16;0.9990244507789612;0.062444284558296204;0.0009761106921359897;0.9990209937095642;0.06264399737119675;0.000979214091785252
17;0.9990244507789612;0.062444284558296204;0.000976065406575799;0.9990209937095642;0.06264399737119675;0.0009791575139388442
18;0.9990244507789612;0.062444284558296204;0.0009760039974935353;0.9990209937095642;0.06264399737119675;0.0009791142074391246
19;0.9990244507789612;0.062444284558296204;0.000975965172983706;0.9990209937095642;0.06264399737119675;0.0009790717158466578
20;0.9990244507789612;0.062444284558296204;0.0009759389795362949;0.9990209937095642;0.06264399737119675;0.0009790530893951654
21;0.9990244507789612;0.062444284558296204;0.000975932227447629;0.9990209937095642;0.06264399737119675;0.0009790238691493869
22;0.9990244507789612;0.062444284558296204;0.0009759085951372981;0.9990209937095642;0.06264399737119675;0.000979000236839056
23;0.9990244507789612;0.062444284558296204;0.0009758626692928374;0.9990209937095642;0.06264399737119675;0.0009789944160729647
24;0.9990244507789612;0.062444284558296204;0.0009758497471921146;0.9990209937095642;0.06264399737119675;0.0009789798641577363
25;0.9990244507789612;0.062444284558296204;0.0009758434607647359;0.9990209937095642;0.06264399737119675;0.0009789691539481282
26;0.9990244507789612;0.062444284558296204;0.0009758236119523644;0.9990209937095642;0.06264399737119675;0.0009789521573111415
27;0.9990244507789612;0.062444284558296204;0.0009758213418535888;0.9990209937095642;0.06264399737119675;0.000978939700871706
28;0.9990244507789612;0.062444284558296204;0.0009758161031641066;0.9990209937095642;0.06264399737119675;0.0009789355099201202
29;0.9990244507789612;0.062444284558296204;0.0009758143569342792;0.9990209937095642;0.06264399737119675;0.0009789341129362583
30;0.9990244507789612;0.062444284558296204;0.000975813833065331;0.9990209937095642;0.06264399737119675;0.0009789308533072472
31;0.9990244507789612;0.062444284558296204;0.0009758123196661472;0.9990209937095642;0.06264399737119675;0.000978926313109696
32;0.9990244507789612;0.062444284558296204;0.0009758083615452051;0.9990209937095642;0.06264399737119675;0.0009789176983758807
33;0.9990244507789612;0.062444284558296204;0.0009758067317306995;0.9990209937095642;0.06264399737119675;0.000978914787992835
34;0.9990244507789612;0.062444284558296204;0.0009758053929544985;0.9990209937095642;0.06264399737119675;0.0009789130417630076
35;0.9990244507789612;0.062444284558296204;0.0009757942170836031;0.9990209937095642;0.06264399737119675;0.0009788952302187681
36;0.9990244507789612;0.062444284558296204;0.0009757865336723626;0.9990209937095642;0.06264399737119675;0.0009788936004042625
37;0.9990244507789612;0.062444284558296204;0.0009757860098034143;0.9990209937095642;0.06264399737119675;0.0009788909228518605
38;0.9990244507789612;0.062444284558296204;0.0009757847874425352;0.9990209937095642;0.06264399737119675;0.000978889875113964
39;0.9990244507789612;0.062444284558296204;0.0009757843799889088;0.9990209937095642;0.06264399737119675;0.0009788841707631946
40;0.9990244507789612;0.062444284558296204;0.0009757805964909494;0.9990209937095642;0.06264399737119675;0.0009788785828277469
41;0.9990244507789612;0.062444284558296204;0.0009757796651683748;0.9990209937095642;0.06264399737119675;0.000978877767920494
42;0.9990244507789612;0.062444284558296204;0.0009757793159224093;0.9990209937095642;0.06264399737119675;0.0009788763709366322
43;0.9990244507789612;0.062444284558296204;0.0009757783845998347;0.9990209937095642;0.06264399737119675;0.0009788747411221266
44;0.9990244507789612;0.062444284558296204;0.0009757779771462083;0.9990209937095642;0.06264399737119675;0.0009788740426301956
45;0.9990244507789612;0.062444284558296204;0.0009757773950695992;0.9990209937095642;0.06264399737119675;0.0009788736933842301
46;0.9990244507789612;0.062444284558296204;0.0009757491061463952;0.9990209937095642;0.06264399737119675;0.0009788735769689083
47;0.9990244507789612;0.062444284558296204;0.0009757289080880582;0.9990209937095642;0.06264399737119675;0.0009788733441382647
