epoch;custom_accuracy;loss;val_custom_accuracy;val_loss
0;0.4999707043170929;0.2501123547554016;0.49991339445114136;0.25000491738319397
1;0.5022267699241638;0.24999108910560608;0.5000376105308533;0.2500111162662506
2;0.5048361420631409;0.2499605119228363;0.4999361038208008;0.25002482533454895
3;0.5072689056396484;0.24991123378276825;0.4998975992202759;0.250049352645874
4;0.5094009637832642;0.24985502660274506;0.499983549118042;0.25008007884025574
5;0.5110522508621216;0.24980053305625916;0.4999590218067169;0.2501247227191925
6;0.5121424794197083;0.2497548609972;0.5001077055931091;0.25017213821411133
7;0.5131903886795044;0.24971222877502441;0.5000644326210022;0.25023332238197327
8;0.5140137672424316;0.24967359006404877;0.5001099109649658;0.2502584457397461
9;0.5147875547409058;0.24963708221912384;0.5001631379127502;0.25028979778289795
10;0.5154433846473694;0.24960553646087646;0.5001344680786133;0.25031954050064087
11;0.5160277485847473;0.24957327544689178;0.5000678300857544;0.2503731846809387
12;0.5165733695030212;0.24954180419445038;0.5000321269035339;0.2504109740257263
13;0.5171197652816772;0.24951015412807465;0.5000905990600586;0.25041401386260986
14;0.5177122950553894;0.24947939813137054;0.5001202821731567;0.25047487020492554
15;0.5180842876434326;0.2494574934244156;0.5000045895576477;0.2504895329475403
16;0.518402099609375;0.24943380057811737;0.5000381469726562;0.25046730041503906
17;0.5187872052192688;0.249410942196846;0.5000429153442383;0.2505325376987457
18;0.5191637277603149;0.2493867576122284;0.5000192523002625;0.25053533911705017
19;0.5196257829666138;0.2493567019701004;0.499997615814209;0.25054803490638733
20;0.5199981927871704;0.24933229386806488;0.5001017451286316;0.2505685091018677
21;0.520352303981781;0.2493116706609726;0.5000489354133606;0.25061550736427307
22;0.5206884145736694;0.24928592145442963;0.5000768899917603;0.2506580054759979
23;0.5210086107254028;0.249261274933815;0.5000240206718445;0.25066009163856506
24;0.5213395357131958;0.24923910200595856;0.5000291466712952;0.25067099928855896
25;0.5215681195259094;0.249223992228508;0.50001460313797;0.25074729323387146
26;0.5218537449836731;0.24920521676540375;0.5000597834587097;0.250745952129364
27;0.522158145904541;0.24918179214000702;0.4999852180480957;0.2507721185684204
28;0.5221933126449585;0.2491767704486847;0.4999712109565735;0.2507471740245819
29;0.5225206017494202;0.24915015697479248;0.5000734329223633;0.2508200407028198
30;0.5226879715919495;0.24913479387760162;0.49996083974838257;0.25080856680870056
31;0.5229595303535461;0.24911841750144958;0.4999619722366333;0.25083962082862854
32;0.5231439471244812;0.24910059571266174;0.49995219707489014;0.2508375644683838
33;0.523447573184967;0.24907758831977844;0.49998530745506287;0.250875324010849
34;0.5236313343048096;0.24906283617019653;0.5000544190406799;0.2509036362171173
35;0.5238757133483887;0.24904531240463257;0.49997395277023315;0.25091099739074707
36;0.5241338610649109;0.24902383983135223;0.5000002384185791;0.25096964836120605
37;0.5242815017700195;0.2490082085132599;0.4999960958957672;0.25098296999931335
38;0.524495542049408;0.24899107217788696;0.5000299215316772;0.2509743869304657
39;0.5247213244438171;0.24897317588329315;0.5000331401824951;0.2509833574295044
40;0.5248412489891052;0.24896278977394104;0.49999937415122986;0.2509784996509552
41;0.5250957012176514;0.24894283711910248;0.49992895126342773;0.250993013381958
42;0.5252657532691956;0.24892792105674744;0.49997478723526;0.25102606415748596
43;0.5254272222518921;0.24891330301761627;0.4999431371688843;0.25102201104164124
44;0.525613009929657;0.24889922142028809;0.4998772442340851;0.2510536313056946
45;0.525776743888855;0.24888716638088226;0.49995118379592896;0.25104019045829773
46;0.5259501934051514;0.24887242913246155;0.4998709261417389;0.2510550618171692
47;0.5261091589927673;0.2488604485988617;0.4998190104961395;0.25105324387550354
48;0.5263169407844543;0.2488422393798828;0.49976760149002075;0.2510899603366852
49;0.5264345407485962;0.24883028864860535;0.4998027980327606;0.25107985734939575
50;0.5265604853630066;0.2488168329000473;0.49985891580581665;0.25108975172042847
51;0.5266900062561035;0.24880395829677582;0.4998820722103119;0.2511081099510193
52;0.5268545746803284;0.24878887832164764;0.4998626112937927;0.25111982226371765
53;0.526917576789856;0.2487795352935791;0.49987688660621643;0.2511386573314667
54;0.5270541310310364;0.24876464903354645;0.49988630414009094;0.25114598870277405
55;0.5272074341773987;0.24874955415725708;0.49991291761398315;0.2511606812477112
56;0.5273345708847046;0.2487395703792572;0.49993541836738586;0.2511638104915619
57;0.5274525284767151;0.24872763454914093;0.49997374415397644;0.2511810064315796
58;0.5275826454162598;0.24871551990509033;0.49992385506629944;0.2511914372444153
59;0.5277220010757446;0.24870280921459198;0.4999402165412903;0.2512001693248749
60;0.5278401374816895;0.24869047105312347;0.49989771842956543;0.2512170374393463
61;0.5279236435890198;0.2486821711063385;0.4999145269393921;0.25123152136802673
62;0.5280495285987854;0.24867025017738342;0.4999198019504547;0.2512514591217041
63;0.5281387567520142;0.24866119027137756;0.49991780519485474;0.2512686848640442
64;0.5282416343688965;0.24865062534809113;0.4999402165412903;0.2512797713279724
65;0.52833491563797;0.24864117801189423;0.4998868703842163;0.25128889083862305
66;0.5284322500228882;0.2486303597688675;0.4998655617237091;0.2512985169887543
67;0.5285150408744812;0.24862055480480194;0.49988681077957153;0.25130578875541687
68;0.5286147594451904;0.24861031770706177;0.4998849034309387;0.25131070613861084
69;0.5287265777587891;0.2486008107662201;0.49992063641548157;0.25131672620773315
70;0.5288382768630981;0.24858978390693665;0.49993062019348145;0.2513255774974823
71;0.5289275050163269;0.24858146905899048;0.49995115399360657;0.25133487582206726
72;0.5290226340293884;0.2485721856355667;0.49994438886642456;0.25135087966918945
73;0.5290673971176147;0.2485634982585907;0.49995625019073486;0.25136733055114746
74;0.5291271209716797;0.24855591356754303;0.49995842576026917;0.2513768672943115
75;0.5291889309883118;0.24854615330696106;0.4999450147151947;0.2513882517814636
76;0.5292985439300537;0.24853694438934326;0.49994146823883057;0.25140178203582764
77;0.5293983221054077;0.24852870404720306;0.499985933303833;0.25142017006874084
78;0.5294701457023621;0.24852120876312256;0.5000012516975403;0.2514299154281616
79;0.5295397043228149;0.24851270020008087;0.49998557567596436;0.2514348328113556
80;0.5296109318733215;0.2485046237707138;0.49998146295547485;0.25143977999687195
81;0.5296659469604492;0.24849654734134674;0.499968022108078;0.25144967436790466
82;0.5297346711158752;0.2484888881444931;0.49996593594551086;0.2514539957046509
83;0.5298081040382385;0.24848155677318573;0.4999387562274933;0.25145238637924194
84;0.5298812389373779;0.24847422540187836;0.4999520778656006;0.25145745277404785
85;0.5299351215362549;0.2484673410654068;0.49994125962257385;0.2514622211456299
86;0.5300261378288269;0.24846132099628448;0.49993276596069336;0.25145989656448364
87;0.5301053524017334;0.24845412373542786;0.4999670684337616;0.25145819783210754
88;0.530196487903595;0.24844776093959808;0.49995458126068115;0.2514604330062866
89;0.530219316482544;0.2484421581029892;0.4999268651008606;0.251463919878006
