epoch;custom_accuracy;loss;val_custom_accuracy;val_loss
0;0.50507652759552;0.24940225481987;0.5108802914619446;0.24729980528354645
1;0.5241543650627136;0.2446882277727127;0.5349692702293396;0.2417621910572052
2;0.5784655213356018;0.23500360548496246;0.6187435984611511;0.2261548489332199
3;0.6693265438079834;0.21045108139514923;0.7140353322029114;0.19380414485931396
4;0.7491726279258728;0.1755819320678711;0.768085777759552;0.16066676378250122
5;0.7850098013877869;0.14927861094474792;0.8001827001571655;0.14049699902534485
6;0.8233523964881897;0.13133768737316132;0.8421376943588257;0.1235848143696785
7;0.8647072911262512;0.11399774998426437;0.881013810634613;0.10583896189928055
8;0.9014783501625061;0.0962802991271019;0.9141718149185181;0.08883713185787201
9;0.9265469312667847;0.08073865622282028;0.9339646697044373;0.0747651532292366
10;0.9428010582923889;0.0681014358997345;0.9467694163322449;0.0635892003774643
11;0.9528747200965881;0.05833186209201813;0.9544854760169983;0.055126212537288666
12;0.9593839049339294;0.05081910267472267;0.9598659873008728;0.04853092506527901
13;0.9639736413955688;0.04505474120378494;0.9636109471321106;0.04356534779071808
14;0.9672693610191345;0.04066240042448044;0.9663888812065125;0.03971738740801811
15;0.9698964953422546;0.037199538201093674;0.9687102437019348;0.03664632514119148
16;0.9721316695213318;0.0343937873840332;0.9707069396972656;0.03412659838795662
17;0.974103569984436;0.03205767273902893;0.9724963307380676;0.03200794383883476
18;0.9758495688438416;0.030061854049563408;0.9740703701972961;0.03018563985824585
19;0.9773938059806824;0.028329024091362953;0.9754623174667358;0.028600094839930534
20;0.9787846803665161;0.026811383664608;0.9766756296157837;0.027204325422644615
21;0.9800282120704651;0.025465071201324463;0.9777402877807617;0.025969624519348145
22;0.9811468124389648;0.024259136989712715;0.9787374138832092;0.024853363633155823
23;0.9821518063545227;0.02316676639020443;0.979630708694458;0.023842668160796165
24;0.9830499887466431;0.022178133949637413;0.9804297685623169;0.02292833849787712
25;0.9838560819625854;0.021278629079461098;0.9811480045318604;0.022093186154961586
26;0.9845879673957825;0.020454322919249535;0.9817825555801392;0.021330617368221283
27;0.9852577447891235;0.01969560794532299;0.98235684633255;0.020627155900001526
28;0.985855221748352;0.01899430714547634;0.9828968048095703;0.01997343823313713
29;0.986398458480835;0.018343189731240273;0.9833676815032959;0.019370390102267265
30;0.986920952796936;0.017738094553351402;0.9838171601295471;0.018808262422680855
31;0.9873796701431274;0.017175376415252686;0.984221339225769;0.018284978345036507
32;0.9877966642379761;0.01665099896490574;0.9845903515815735;0.017796747386455536
33;0.9881854057312012;0.016159897670149803;0.9849388003349304;0.017337404191493988
34;0.9885558485984802;0.015698237344622612;0.985278844833374;0.01690729893743992
35;0.9889095425605774;0.015259864740073681;0.9855929613113403;0.016489824280142784
36;0.989228367805481;0.014844981022179127;0.9858531355857849;0.016108455136418343
37;0.9895094633102417;0.01445937529206276;0.9860918521881104;0.015750251710414886
38;0.9897695183753967;0.014095939695835114;0.9863199591636658;0.015413142740726471
39;0.9900190234184265;0.013752386905252934;0.9865444302558899;0.01509000826627016
40;0.9902486801147461;0.013424723409116268;0.9867608547210693;0.014780275523662567
41;0.9904815554618835;0.013110285624861717;0.9869554042816162;0.014489867724478245
42;0.990689754486084;0.01281756442040205;0.9871061444282532;0.014223679900169373
43;0.990882158279419;0.01254201028496027;0.9872487783432007;0.013973015360534191
44;0.9910675883293152;0.012280856259167194;0.9873836636543274;0.01373561192303896
45;0.9912458062171936;0.01203196868300438;0.9875212907791138;0.01350835058838129
46;0.9914224743843079;0.011788502335548401;0.9876843094825745;0.013275565579533577
47;0.9915795922279358;0.011552232317626476;0.9878098368644714;0.013064603321254253
48;0.991732120513916;0.011332356370985508;0.9879258871078491;0.012866082601249218
49;0.9918718934059143;0.011124443262815475;0.9880179762840271;0.012680057436227798
50;0.9920040965080261;0.010926106944680214;0.9881083369255066;0.012503636069595814
51;0.9921267628669739;0.010735818184912205;0.988206684589386;0.012332758866250515
52;0.9922503232955933;0.010552148334681988;0.988308846950531;0.012163911014795303
53;0.9923756122589111;0.010374930687248707;0.9883913993835449;0.012004642747342587
54;0.9924911260604858;0.010205680504441261;0.9884757995605469;0.011853178963065147
55;0.9926033020019531;0.0100415563210845;0.9885610342025757;0.01170370727777481
56;0.992720365524292;0.009880910627543926;0.9886428117752075;0.011561322957277298
57;0.9928178787231445;0.0097291748970747;0.98871248960495;0.01142848003655672
58;0.9929134845733643;0.009584946557879448;0.9887760281562805;0.011301657184958458
59;0.9930046200752258;0.009446601383388042;0.9888439178466797;0.011179279536008835
60;0.9930971264839172;0.009313792921602726;0.9888909459114075;0.01106520090252161
61;0.9931821227073669;0.00918467529118061;0.9889384508132935;0.010953370481729507
62;0.9932692050933838;0.009058809839189053;0.9889988899230957;0.010844158008694649
63;0.9933508038520813;0.008938034065067768;0.9890580773353577;0.010740810073912144
64;0.9934239387512207;0.008822159841656685;0.989104151725769;0.010641585104167461
65;0.9934967160224915;0.008710527792572975;0.9891479015350342;0.0105485450476408
66;0.9935694932937622;0.008602782152593136;0.9891929626464844;0.010458044707775116
67;0.9936345815658569;0.008498452603816986;0.9892283082008362;0.010373304598033428
68;0.9936992526054382;0.008397537283599377;0.9892594814300537;0.01029084250330925
69;0.9937616586685181;0.008299699984490871;0.9892958402633667;0.010209777392446995
70;0.9938242435455322;0.008204596117138863;0.9893373847007751;0.010131859220564365
71;0.9938825964927673;0.00811198353767395;0.9893655180931091;0.010057877749204636
72;0.9939425587654114;0.008022231981158257;0.9893995523452759;0.009985381737351418
73;0.9940012097358704;0.007935031317174435;0.9894344806671143;0.009913617745041847
74;0.9940589070320129;0.007850388064980507;0.9894775152206421;0.009843488223850727
75;0.9941142797470093;0.007768565323203802;0.9895119071006775;0.009774613194167614
76;0.9941654801368713;0.007688623853027821;0.9895431399345398;0.009710308164358139
77;0.9942232370376587;0.007610635831952095;0.9895741939544678;0.009648426435887814
78;0.9942724108695984;0.007534309756010771;0.989597499370575;0.009587710723280907
79;0.9943251609802246;0.007460571359843016;0.9896239638328552;0.00952751375734806
80;0.9943761229515076;0.007388055324554443;0.989654541015625;0.009469162672758102
81;0.9944283962249756;0.007317536976188421;0.9896871447563171;0.009414101019501686
82;0.9944702982902527;0.0072487760335206985;0.9897156953811646;0.009360585361719131
83;0.9945172667503357;0.007181478664278984;0.9897416830062866;0.00930639449506998
84;0.9945622086524963;0.007115935906767845;0.9897624254226685;0.009253723546862602
85;0.994605302810669;0.007051353342831135;0.9897881746292114;0.009201111271977425
86;0.9946502447128296;0.006986353546380997;0.9898089170455933;0.009149481542408466
87;0.9946919083595276;0.0069238850846886635;0.9898452162742615;0.009101671166718006
88;0.9947363138198853;0.006862286943942308;0.9898727536201477;0.009054373018443584
89;0.9947760701179504;0.006802602671086788;0.9898974895477295;0.009007459506392479
90;0.9948163628578186;0.006744417827576399;0.9899192452430725;0.008963779546320438
91;0.9948568344116211;0.006687453016638756;0.9899425506591797;0.00891837663948536
92;0.9948936104774475;0.006632402539253235;0.9899598360061646;0.008874255232512951
93;0.9949344396591187;0.006578759290277958;0.9899762272834778;0.008831392042338848
94;0.9949671030044556;0.00652604503557086;0.9900099039077759;0.008786735124886036
95;0.9950034022331238;0.006474464200437069;0.9900302886962891;0.0087478868663311
96;0.9950420260429382;0.006424484308809042;0.9900496602058411;0.008707484230399132
97;0.9950752854347229;0.006375378463417292;0.9900689125061035;0.008669842965900898
98;0.9951105713844299;0.006327285431325436;0.9900941252708435;0.008631561882793903
99;0.9951416850090027;0.006280464585870504;0.9901029467582703;0.008596380241215229
100;0.9951732754707336;0.006234665866941214;0.9901257753372192;0.008560112677514553
101;0.9952028393745422;0.006189889740198851;0.9901478290557861;0.00852542370557785
102;0.9952348470687866;0.006145954132080078;0.9901586174964905;0.008490866050124168
103;0.9952667951583862;0.006102780811488628;0.9901785850524902;0.008459665812551975
104;0.9952943325042725;0.0060604773461818695;0.9901902079582214;0.00842868909239769
105;0.9953252077102661;0.006018911488354206;0.9902045726776123;0.00839737057685852
106;0.9953557848930359;0.0059778750874102116;0.9902328848838806;0.008365638554096222
107;0.9953847527503967;0.005938191898167133;0.9902440905570984;0.008336295373737812
108;0.9954102635383606;0.0058986651711165905;0.9902676939964294;0.008303479291498661
109;0.9954387545585632;0.005859370343387127;0.9902836680412292;0.008273351937532425
110;0.9954637885093689;0.005820317659527063;0.9903058409690857;0.008241445757448673
111;0.9954872131347656;0.005782540887594223;0.9903202056884766;0.008212637156248093
112;0.9955151081085205;0.005745435133576393;0.9903342723846436;0.008183118887245655
113;0.9955430626869202;0.0057094525545835495;0.9903475642204285;0.008158192038536072
114;0.9955672025680542;0.005674493499100208;0.9903574585914612;0.008132142946124077
115;0.9955927133560181;0.005639506503939629;0.990368127822876;0.008107861503958702
116;0.9956178665161133;0.005605456419289112;0.9903801083564758;0.008084416389465332
117;0.9956425428390503;0.0055723669938743114;0.9904004335403442;0.008056195452809334
118;0.9956647157669067;0.005539544392377138;0.9904192090034485;0.008031590841710567
119;0.9956916570663452;0.005507099907845259;0.9904362559318542;0.00800484512001276
120;0.9957131147384644;0.005475691519677639;0.990459144115448;0.00797987636178732
121;0.9957353472709656;0.0054442123509943485;0.9904795289039612;0.007954642176628113
122;0.9957596659660339;0.005413654260337353;0.9904923439025879;0.007931469939649105
123;0.9957797527313232;0.005383361130952835;0.9905052781105042;0.0079079270362854
124;0.9958012104034424;0.00535349827259779;0.990509033203125;0.007886887528002262
125;0.9958226680755615;0.005323348566889763;0.9905248284339905;0.0078640878200531
126;0.9958450794219971;0.005294098984450102;0.9905295372009277;0.007844476029276848
127;0.9958689212799072;0.005265134386718273;0.9905419945716858;0.0078218849375844
128;0.9958938956260681;0.005235989112406969;0.9905604124069214;0.007799825165420771
129;0.9959155321121216;0.005207507871091366;0.9905651807785034;0.0077841379679739475
130;0.9959418177604675;0.005179414059966803;0.9905728101730347;0.007766068447381258
131;0.9959625005722046;0.0051516094245016575;0.9905790686607361;0.007748036179691553
132;0.9959855675697327;0.005124114453792572;0.9905880093574524;0.007730117067694664
133;0.9960063695907593;0.005096889566630125;0.9905990362167358;0.007712885737419128
134;0.9960290193557739;0.005070678889751434;0.9906195402145386;0.007695905864238739
135;0.9960489869117737;0.005044430959969759;0.9906181693077087;0.0076799700036644936
136;0.9960688948631287;0.005019201897084713;0.9906227588653564;0.007664634380489588
137;0.9960904121398926;0.004993673413991928;0.9906362891197205;0.007648836355656385
138;0.9961138963699341;0.004968617577105761;0.9906452894210815;0.007634453009814024
139;0.9961323142051697;0.0049438453279435635;0.990648627281189;0.007619054522365332
140;0.9961501359939575;0.004919231403619051;0.9906585216522217;0.007604406215250492
141;0.9961714148521423;0.00489342724904418;0.9906695485115051;0.007586691994220018
142;0.9961884617805481;0.004868865478783846;0.9906713366508484;0.007574421353638172
143;0.9962098002433777;0.004845352377742529;0.9906802177429199;0.00756025779992342
144;0.9962276220321655;0.004822582006454468;0.9906831383705139;0.007545579224824905
145;0.9962450265884399;0.004800162743777037;0.9906981587409973;0.007531595416367054
146;0.9962618947029114;0.004778133239597082;0.9906991124153137;0.007517829071730375
147;0.9962772130966187;0.004756777547299862;0.990706741809845;0.007506354711949825
148;0.9962913393974304;0.004735693335533142;0.9907113909721375;0.007496268022805452
149;0.9963080286979675;0.0047146715223789215;0.9907118678092957;0.007484700996428728
150;0.9963202476501465;0.004694356117397547;0.9907065033912659;0.007476404774934053
151;0.9963365793228149;0.004674532916396856;0.9907008409500122;0.0074691143818199635
152;0.99634850025177;0.004655324388295412;0.9907026886940002;0.007460900582373142
153;0.9963589310646057;0.004636337049305439;0.9907000660896301;0.007454731967300177
